timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/08 06:29:15.035, 0, 0, 0, 148966, 183359, 156.87
2026/03/08 06:29:15.064, 0, 0, 0, 148966, 183359, 156.87
2026/03/08 06:29:16.095, 0, 0, 0, 148966, 183359, 156.83
2026/03/08 06:29:17.128, 0, 0, 0, 148966, 183359, 156.84
2026/03/08 06:29:18.157, 0, 0, 0, 148966, 183359, 156.86
2026/03/08 06:29:19.189, 0, 0, 0, 148966, 183359, 157.03
2026/03/08 06:29:20.217, 0, 0, 0, 148966, 183359, 156.58
2026/03/08 06:29:21.247, 0, 0, 0, 148966, 183359, 156.82
2026/03/08 06:29:22.277, 0, 0, 0, 148966, 183359, 156.71
2026/03/08 06:29:23.310, 0, 0, 0, 148966, 183359, 159.10
2026/03/08 06:29:24.339, 0, 0, 0, 148966, 183359, 156.78
2026/03/08 06:29:25.369, 0, 80, 16, 148970, 183359, 267.76
2026/03/08 06:29:26.400, 0, 19, 6, 148970, 183359, 260.84
2026/03/08 06:29:27.430, 0, 19, 7, 148970, 183359, 207.24
2026/03/08 06:29:28.465, 0, 21, 8, 148970, 183359, 209.19
2026/03/08 06:29:29.493, 0, 21, 9, 148970, 183359, 212.71
2026/03/08 06:29:30.524, 0, 21, 9, 148970, 183359, 199.32
2026/03/08 06:29:31.551, 0, 21, 9, 148970, 183359, 233.50
2026/03/08 06:29:32.580, 0, 21, 9, 148970, 183359, 220.40
2026/03/08 06:29:33.609, 0, 21, 9, 148970, 183359, 216.98
2026/03/08 06:29:34.641, 0, 21, 9, 148970, 183359, 225.00
2026/03/08 06:29:35.669, 0, 21, 9, 148970, 183359, 222.99
2026/03/08 06:29:36.700, 0, 21, 9, 148970, 183359, 220.73
2026/03/08 06:29:37.727, 0, 21, 9, 148970, 183359, 224.50
2026/03/08 06:29:38.758, 0, 22, 9, 148970, 183359, 237.02
2026/03/08 06:29:39.787, 0, 21, 8, 148970, 183359, 213.84
2026/03/08 06:29:40.816, 0, 21, 9, 148970, 183359, 225.11
2026/03/08 06:29:41.845, 0, 21, 8, 148970, 183359, 208.81
2026/03/08 06:29:42.872, 0, 21, 8, 148970, 183359, 222.41
2026/03/08 06:29:43.902, 0, 21, 9, 148970, 183359, 219.24
2026/03/08 06:29:44.930, 0, 21, 8, 148970, 183359, 215.96
2026/03/08 06:29:45.960, 0, 21, 8, 148970, 183359, 217.02
2026/03/08 06:29:46.988, 0, 21, 8, 148970, 183359, 213.66
2026/03/08 06:29:48.018, 0, 21, 9, 148970, 183359, 213.06
2026/03/08 06:29:49.044, 0, 21, 8, 148970, 183359, 198.13
2026/03/08 06:29:50.074, 0, 21, 9, 148970, 183359, 211.41
2026/03/08 06:29:51.101, 0, 21, 9, 148970, 183359, 211.35
2026/03/08 06:29:52.131, 0, 20, 8, 148970, 183359, 217.64
2026/03/08 06:29:53.160, 0, 21, 8, 148970, 183359, 215.42
2026/03/08 06:29:54.191, 0, 21, 8, 148970, 183359, 214.52
2026/03/08 06:29:55.221, 0, 20, 8, 148970, 183359, 218.00
2026/03/08 06:29:56.253, 0, 21, 8, 148970, 183359, 206.48
2026/03/08 06:29:57.284, 0, 20, 8, 148970, 183359, 210.85
2026/03/08 06:29:58.312, 0, 21, 9, 148970, 183359, 219.32
2026/03/08 06:29:59.342, 0, 21, 8, 148970, 183359, 223.12
2026/03/08 06:30:00.370, 0, 21, 9, 148970, 183359, 220.26
2026/03/08 06:30:01.398, 0, 21, 8, 148970, 183359, 216.40
2026/03/08 06:30:02.425, 0, 20, 8, 148970, 183359, 217.82
2026/03/08 06:30:03.457, 0, 21, 8, 148970, 183359, 219.92
2026/03/08 06:30:04.487, 0, 21, 8, 148970, 183359, 207.23
2026/03/08 06:30:05.516, 0, 21, 8, 148970, 183359, 223.82
2026/03/08 06:30:06.546, 0, 20, 8, 148970, 183359, 218.50
2026/03/08 06:30:07.574, 0, 20, 8, 148970, 183359, 218.62
