timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/08 07:39:29.033, 0, 0, 0, 148974, 183359, 157.30
2026/03/08 07:39:29.063, 0, 0, 0, 148974, 183359, 157.30
2026/03/08 07:39:30.092, 0, 0, 0, 148974, 183359, 157.12
2026/03/08 07:39:31.123, 0, 0, 0, 148974, 183359, 159.59
2026/03/08 07:39:32.153, 0, 0, 0, 148974, 183359, 157.54
2026/03/08 07:39:33.184, 0, 0, 0, 148974, 183359, 157.85
2026/03/08 07:39:34.212, 0, 0, 0, 148974, 183359, 157.14
2026/03/08 07:39:35.242, 0, 0, 0, 148974, 183359, 157.26
2026/03/08 07:39:36.272, 0, 0, 0, 148974, 183359, 156.97
2026/03/08 07:39:37.302, 0, 0, 0, 148974, 183359, 157.05
2026/03/08 07:39:38.332, 0, 0, 0, 148974, 183359, 157.06
2026/03/08 07:39:39.360, 0, 12, 2, 148974, 183359, 161.45
2026/03/08 07:39:40.391, 0, 13, 3, 148974, 183359, 179.42
2026/03/08 07:39:41.422, 0, 14, 4, 148974, 183359, 185.32
2026/03/08 07:39:42.451, 0, 16, 5, 148974, 183359, 191.22
2026/03/08 07:39:43.481, 0, 18, 6, 148974, 183359, 195.93
2026/03/08 07:39:44.510, 0, 18, 7, 148974, 183359, 202.95
2026/03/08 07:39:45.541, 0, 19, 7, 148974, 183359, 207.10
2026/03/08 07:39:46.573, 0, 20, 8, 148974, 183359, 208.54
2026/03/08 07:39:47.606, 0, 23, 8, 148974, 183359, 215.21
2026/03/08 07:39:48.639, 0, 22, 8, 148974, 183359, 215.65
2026/03/08 07:39:49.671, 0, 24, 9, 148974, 183359, 220.71
2026/03/08 07:39:50.698, 0, 26, 10, 148974, 183359, 230.42
2026/03/08 07:39:51.731, 0, 27, 11, 148974, 183359, 240.92
2026/03/08 07:39:52.762, 0, 26, 11, 148974, 183359, 237.28
2026/03/08 07:39:53.795, 0, 28, 12, 148974, 183359, 240.73
2026/03/08 07:39:54.825, 0, 28, 12, 148974, 183359, 246.82
2026/03/08 07:39:55.865, 0, 29, 13, 148974, 183359, 249.61
2026/03/08 07:39:56.898, 0, 29, 13, 148974, 183359, 251.75
2026/03/08 07:39:57.932, 0, 29, 13, 148974, 183359, 255.10
2026/03/08 07:39:58.964, 0, 31, 14, 148974, 183359, 251.40
2026/03/08 07:39:59.999, 0, 32, 15, 148974, 183359, 260.96
2026/03/08 07:40:01.030, 0, 31, 14, 148974, 183359, 269.83
2026/03/08 07:40:02.064, 0, 32, 15, 148974, 183359, 268.05
2026/03/08 07:40:03.094, 0, 33, 15, 148974, 183359, 273.29
2026/03/08 07:40:04.126, 0, 34, 15, 148974, 183359, 273.75
2026/03/08 07:40:05.154, 0, 34, 16, 148974, 183359, 276.39
2026/03/08 07:40:06.185, 0, 35, 15, 148974, 183359, 272.13
2026/03/08 07:40:07.218, 0, 35, 16, 148974, 183359, 282.32
2026/03/08 07:40:08.252, 0, 35, 16, 148974, 183359, 276.99
2026/03/08 07:40:09.285, 0, 35, 16, 148974, 183359, 279.95
2026/03/08 07:40:10.318, 0, 38, 16, 148974, 183359, 282.17
2026/03/08 07:40:11.350, 0, 37, 16, 148974, 183359, 283.91
2026/03/08 07:40:12.384, 0, 38, 16, 148974, 183359, 290.20
2026/03/08 07:40:13.414, 0, 39, 17, 148974, 183359, 288.67
2026/03/08 07:40:14.446, 0, 38, 17, 148974, 183359, 290.12
2026/03/08 07:40:15.481, 0, 39, 17, 148974, 183359, 296.82
2026/03/08 07:40:16.513, 0, 39, 17, 148974, 183359, 297.90
2026/03/08 07:40:17.547, 0, 40, 17, 148974, 183359, 292.37
2026/03/08 07:40:18.582, 0, 41, 17, 148974, 183359, 300.05
2026/03/08 07:40:19.612, 0, 40, 17, 148974, 183359, 298.85
2026/03/08 07:40:20.645, 0, 41, 18, 148974, 183359, 301.28
2026/03/08 07:40:21.675, 0, 41, 17, 148974, 183359, 303.98
2026/03/08 07:40:22.707, 0, 42, 18, 148974, 183359, 295.28
2026/03/08 07:40:23.743, 0, 40, 17, 148974, 183359, 299.91
2026/03/08 07:40:24.776, 0, 42, 18, 148974, 183359, 308.90
2026/03/08 07:40:25.810, 0, 43, 18, 148974, 183359, 302.77
2026/03/08 07:40:26.842, 0, 43, 19, 148974, 183359, 309.80
2026/03/08 07:40:27.876, 0, 44, 18, 148974, 183359, 303.85
2026/03/08 07:40:28.908, 0, 46, 19, 148974, 183359, 310.86
2026/03/08 07:40:29.940, 0, 45, 19, 148974, 183359, 310.27
2026/03/08 07:40:30.971, 0, 46, 19, 148974, 183359, 320.58
2026/03/08 07:40:32.004, 0, 46, 19, 148974, 183359, 316.17
2026/03/08 07:40:33.034, 0, 46, 19, 148974, 183359, 324.33
2026/03/08 07:40:34.066, 0, 49, 20, 148974, 183359, 316.72
2026/03/08 07:40:35.097, 0, 47, 20, 148974, 183359, 322.29
2026/03/08 07:40:36.130, 0, 47, 19, 148974, 183359, 321.76
2026/03/08 07:40:37.162, 0, 49, 20, 148974, 183359, 323.46
2026/03/08 07:40:38.194, 0, 48, 20, 148974, 183359, 328.55
2026/03/08 07:40:39.226, 0, 47, 20, 148974, 183359, 326.61
2026/03/08 07:40:40.262, 0, 48, 19, 148974, 183359, 330.14
2026/03/08 07:40:41.292, 0, 49, 21, 148974, 183359, 330.65
2026/03/08 07:40:42.324, 0, 50, 21, 148974, 183359, 330.95
2026/03/08 07:40:43.359, 0, 48, 21, 148974, 183359, 339.04
2026/03/08 07:40:44.390, 0, 50, 21, 148974, 183359, 326.98
2026/03/08 07:40:45.424, 0, 51, 22, 148974, 183359, 335.14
2026/03/08 07:40:46.456, 0, 49, 21, 148974, 183359, 333.16
2026/03/08 07:40:47.485, 0, 48, 20, 148974, 183359, 333.93
2026/03/08 07:40:48.518, 0, 48, 20, 148974, 183359, 332.83
2026/03/08 07:40:49.548, 0, 49, 21, 148974, 183359, 335.99
2026/03/08 07:40:50.580, 0, 48, 20, 148974, 183359, 335.77
2026/03/08 07:40:51.610, 0, 49, 20, 148974, 183359, 327.30
2026/03/08 07:40:52.645, 0, 49, 21, 148974, 183359, 335.68
2026/03/08 07:40:53.677, 0, 48, 20, 148974, 183359, 333.32
2026/03/08 07:40:54.710, 0, 48, 21, 148974, 183359, 335.15
2026/03/08 07:40:55.741, 0, 49, 21, 148974, 183359, 339.45
2026/03/08 07:40:56.773, 0, 50, 21, 148974, 183359, 325.52
2026/03/08 07:40:57.803, 0, 48, 21, 148974, 183359, 341.11
2026/03/08 07:40:58.837, 0, 47, 20, 148974, 183359, 334.09
2026/03/08 07:40:59.869, 0, 47, 20, 148974, 183359, 317.58
2026/03/08 07:41:00.899, 0, 47, 20, 148974, 183359, 328.45
2026/03/08 07:41:01.930, 0, 45, 20, 148974, 183359, 326.49
2026/03/08 07:41:02.961, 0, 45, 20, 148974, 183359, 324.25
2026/03/08 07:41:03.993, 0, 45, 20, 148974, 183359, 319.82
2026/03/08 07:41:05.022, 0, 45, 20, 148974, 183359, 315.45
2026/03/08 07:41:06.056, 0, 46, 21, 148974, 183359, 322.17
2026/03/08 07:41:07.088, 0, 44, 20, 148974, 183359, 321.38
2026/03/08 07:41:08.121, 0, 44, 20, 148974, 183359, 314.80
2026/03/08 07:41:09.151, 0, 43, 19, 148974, 183359, 319.94
2026/03/08 07:41:10.184, 0, 43, 20, 148974, 183359, 315.66
2026/03/08 07:41:11.215, 0, 43, 20, 148974, 183359, 310.10
2026/03/08 07:41:12.247, 0, 41, 18, 148974, 183359, 308.10
2026/03/08 07:41:13.278, 0, 41, 19, 148974, 183359, 308.08
2026/03/08 07:41:14.311, 0, 41, 19, 148974, 183359, 304.67
2026/03/08 07:41:15.341, 0, 41, 19, 148974, 183359, 308.14
2026/03/08 07:41:16.373, 0, 41, 18, 148974, 183359, 304.04
2026/03/08 07:41:17.404, 0, 39, 18, 148974, 183359, 300.43
2026/03/08 07:41:18.434, 0, 39, 17, 148974, 183359, 297.59
2026/03/08 07:41:19.466, 0, 39, 17, 148974, 183359, 296.38
2026/03/08 07:41:20.496, 0, 38, 17, 148974, 183359, 293.42
2026/03/08 07:41:21.526, 0, 37, 17, 148974, 183359, 293.19
2026/03/08 07:41:22.558, 0, 37, 17, 148974, 183359, 294.59
2026/03/08 07:41:23.591, 0, 38, 18, 148974, 183359, 286.63
2026/03/08 07:41:24.622, 0, 36, 17, 148974, 183359, 289.09
2026/03/08 07:41:25.654, 0, 36, 17, 148974, 183359, 280.12
2026/03/08 07:41:26.684, 0, 35, 16, 148974, 183359, 280.01
2026/03/08 07:41:27.715, 0, 33, 15, 148974, 183359, 273.36
2026/03/08 07:41:28.746, 0, 33, 15, 148974, 183359, 273.52
2026/03/08 07:41:29.779, 0, 32, 15, 148974, 183359, 268.14
2026/03/08 07:41:30.811, 0, 32, 15, 148974, 183359, 266.36
2026/03/08 07:41:31.841, 0, 31, 14, 148974, 183359, 269.75
2026/03/08 07:41:32.874, 0, 31, 13, 148974, 183359, 263.27
2026/03/08 07:41:33.906, 0, 30, 13, 148974, 183359, 257.58
2026/03/08 07:41:34.941, 0, 28, 12, 148974, 183359, 255.37
2026/03/08 07:41:35.971, 0, 29, 13, 148974, 183359, 250.57
2026/03/08 07:41:37.004, 0, 28, 12, 148974, 183359, 249.40
2026/03/08 07:41:38.034, 0, 27, 12, 148974, 183359, 242.76
2026/03/08 07:41:39.066, 0, 26, 12, 148974, 183359, 242.33
2026/03/08 07:41:40.096, 0, 26, 11, 148974, 183359, 236.39
2026/03/08 07:41:41.128, 0, 25, 11, 148974, 183359, 235.98
2026/03/08 07:41:42.158, 0, 25, 11, 148974, 183359, 232.41
2026/03/08 07:41:43.191, 0, 23, 9, 148974, 183359, 225.31
2026/03/08 07:41:44.221, 0, 23, 10, 148974, 183359, 221.47
2026/03/08 07:41:45.254, 0, 22, 9, 148974, 183359, 220.57
2026/03/08 07:41:46.283, 0, 21, 8, 148974, 183359, 218.00
2026/03/08 07:41:47.312, 0, 20, 8, 148974, 183359, 214.97
2026/03/08 07:41:48.345, 0, 19, 7, 148974, 183359, 212.50
2026/03/08 07:41:49.375, 0, 19, 7, 148974, 183359, 205.17
2026/03/08 07:41:50.408, 0, 17, 6, 148974, 183359, 200.53
2026/03/08 07:41:51.438, 0, 15, 4, 148974, 183359, 196.14
2026/03/08 07:41:52.470, 0, 13, 3, 148974, 183359, 182.76
2026/03/08 07:41:53.500, 0, 13, 2, 148974, 183359, 171.83
