timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/08 07:54:27.187, 0, 0, 0, 148970, 183359, 162.46
2026/03/08 07:54:27.215, 0, 0, 0, 148970, 183359, 162.46
2026/03/08 07:54:28.247, 0, 0, 0, 148970, 183359, 157.22
2026/03/08 07:54:29.279, 0, 0, 0, 148970, 183359, 157.17
2026/03/08 07:54:30.309, 0, 0, 0, 148970, 183359, 157.16
2026/03/08 07:54:31.341, 0, 0, 0, 148970, 183359, 157.08
2026/03/08 07:54:32.368, 0, 0, 0, 148970, 183359, 159.70
2026/03/08 07:54:33.399, 0, 0, 0, 148970, 183359, 157.04
2026/03/08 07:54:34.430, 0, 0, 0, 148970, 183359, 157.02
2026/03/08 07:54:35.462, 0, 0, 0, 148970, 183359, 157.44
2026/03/08 07:54:36.490, 0, 0, 0, 148970, 183359, 156.96
2026/03/08 07:54:37.522, 0, 11, 1, 148970, 183359, 160.07
2026/03/08 07:54:38.554, 0, 12, 3, 148970, 183359, 169.32
2026/03/08 07:54:39.587, 0, 12, 3, 148970, 183359, 173.56
2026/03/08 07:54:40.618, 0, 12, 3, 148970, 183359, 186.16
2026/03/08 07:54:41.651, 0, 12, 3, 148970, 183359, 179.12
2026/03/08 07:54:42.683, 0, 15, 4, 148970, 183359, 183.24
2026/03/08 07:54:43.716, 0, 17, 5, 148970, 183359, 189.27
2026/03/08 07:54:44.746, 0, 15, 5, 148970, 183359, 188.35
2026/03/08 07:54:45.779, 0, 19, 6, 148970, 183359, 188.26
2026/03/08 07:54:46.810, 0, 16, 5, 148970, 183359, 203.51
2026/03/08 07:54:47.843, 0, 16, 6, 148970, 183359, 193.26
2026/03/08 07:54:48.873, 0, 17, 6, 148970, 183359, 200.21
2026/03/08 07:54:49.905, 0, 18, 7, 148970, 183359, 202.95
2026/03/08 07:54:50.936, 0, 18, 7, 148970, 183359, 195.92
2026/03/08 07:54:51.969, 0, 18, 7, 148970, 183359, 201.22
2026/03/08 07:54:52.998, 0, 20, 7, 148970, 183359, 202.85
2026/03/08 07:54:54.028, 0, 19, 7, 148970, 183359, 207.44
2026/03/08 07:54:55.058, 0, 21, 8, 148970, 183359, 218.25
2026/03/08 07:54:56.091, 0, 22, 8, 148970, 183359, 226.26
2026/03/08 07:54:57.123, 0, 22, 8, 148970, 183359, 218.65
2026/03/08 07:54:58.156, 0, 22, 9, 148970, 183359, 232.05
2026/03/08 07:54:59.187, 0, 22, 9, 148970, 183359, 207.66
2026/03/08 07:55:00.220, 0, 23, 10, 148970, 183359, 229.10
2026/03/08 07:55:01.251, 0, 23, 10, 148970, 183359, 223.25
2026/03/08 07:55:02.284, 0, 24, 9, 148970, 183359, 231.57
2026/03/08 07:55:03.315, 0, 23, 10, 148970, 183359, 231.29
2026/03/08 07:55:04.348, 0, 24, 11, 148970, 183359, 246.34
2026/03/08 07:55:05.379, 0, 24, 11, 148970, 183359, 250.49
2026/03/08 07:55:06.412, 0, 25, 10, 148970, 183359, 239.84
2026/03/08 07:55:07.442, 0, 25, 11, 148970, 183359, 243.01
2026/03/08 07:55:08.477, 0, 25, 11, 148970, 183359, 228.21
2026/03/08 07:55:09.505, 0, 27, 12, 148970, 183359, 243.53
2026/03/08 07:55:10.535, 0, 27, 12, 148970, 183359, 254.89
2026/03/08 07:55:11.569, 0, 28, 13, 148970, 183359, 231.22
2026/03/08 07:55:12.601, 0, 27, 12, 148970, 183359, 235.92
2026/03/08 07:55:13.634, 0, 26, 12, 148970, 183359, 239.51
2026/03/08 07:55:14.665, 0, 27, 13, 148970, 183359, 242.58
2026/03/08 07:55:15.699, 0, 27, 12, 148970, 183359, 256.08
2026/03/08 07:55:16.729, 0, 28, 13, 148970, 183359, 240.08
2026/03/08 07:55:17.762, 0, 28, 13, 148970, 183359, 255.43
2026/03/08 07:55:18.793, 0, 30, 14, 148970, 183359, 261.64
2026/03/08 07:55:19.825, 0, 29, 13, 148970, 183359, 241.51
2026/03/08 07:55:20.855, 0, 30, 13, 148970, 183359, 257.45
2026/03/08 07:55:21.888, 0, 30, 13, 148970, 183359, 249.51
2026/03/08 07:55:22.920, 0, 30, 13, 148970, 183359, 249.47
2026/03/08 07:55:23.952, 0, 30, 13, 148970, 183359, 271.89
2026/03/08 07:55:24.984, 0, 33, 15, 148970, 183359, 257.34
2026/03/08 07:55:26.016, 0, 31, 14, 148970, 183359, 263.60
2026/03/08 07:55:27.048, 0, 31, 14, 148970, 183359, 255.38
2026/03/08 07:55:28.079, 0, 31, 14, 148970, 183359, 260.25
2026/03/08 07:55:29.114, 0, 32, 14, 148970, 183359, 269.73
2026/03/08 07:55:30.143, 0, 31, 13, 148970, 183359, 259.35
2026/03/08 07:55:31.178, 0, 31, 14, 148972, 183359, 256.86
2026/03/08 07:55:32.210, 0, 31, 14, 148972, 183359, 259.38
2026/03/08 07:55:33.243, 0, 31, 14, 148972, 183359, 262.13
2026/03/08 07:55:34.276, 0, 32, 15, 148972, 183359, 258.93
2026/03/08 07:55:35.311, 0, 32, 14, 148972, 183359, 262.02
2026/03/08 07:55:36.340, 0, 32, 14, 148972, 183359, 269.05
2026/03/08 07:55:37.370, 0, 32, 15, 148972, 183359, 270.27
2026/03/08 07:55:38.401, 0, 33, 14, 148972, 183359, 273.16
2026/03/08 07:55:39.434, 0, 31, 14, 148972, 183359, 276.63
2026/03/08 07:55:40.462, 0, 34, 15, 148972, 183359, 281.72
2026/03/08 07:55:41.491, 0, 34, 15, 148972, 183359, 275.34
2026/03/08 07:55:42.520, 0, 34, 15, 148972, 183359, 264.02
2026/03/08 07:55:43.549, 0, 34, 15, 148972, 183359, 278.66
2026/03/08 07:55:44.579, 0, 34, 15, 148972, 183359, 269.46
2026/03/08 07:55:45.607, 0, 35, 15, 148972, 183359, 271.51
2026/03/08 07:55:46.637, 0, 35, 15, 148972, 183359, 277.03
2026/03/08 07:55:47.664, 0, 34, 15, 148972, 183359, 280.88
2026/03/08 07:55:48.693, 0, 34, 15, 148972, 183359, 277.47
2026/03/08 07:55:49.721, 0, 34, 15, 148972, 183359, 263.91
2026/03/08 07:55:50.747, 0, 33, 15, 148972, 183359, 268.23
2026/03/08 07:55:51.776, 0, 33, 14, 148972, 183359, 272.78
2026/03/08 07:55:52.803, 0, 33, 14, 148972, 183359, 262.02
2026/03/08 07:55:53.832, 0, 34, 14, 148972, 183359, 261.06
2026/03/08 07:55:54.860, 0, 34, 15, 148972, 183359, 275.10
2026/03/08 07:55:55.891, 0, 36, 15, 148972, 183359, 271.34
2026/03/08 07:55:56.919, 0, 35, 15, 148972, 183359, 270.19
2026/03/08 07:55:57.951, 0, 33, 15, 148972, 183359, 282.97
2026/03/08 07:55:58.981, 0, 34, 15, 148972, 183359, 292.99
2026/03/08 07:56:00.010, 0, 33, 15, 148972, 183359, 278.56
2026/03/08 07:56:01.038, 0, 33, 15, 148972, 183359, 280.44
2026/03/08 07:56:02.068, 0, 32, 14, 148974, 183359, 292.74
2026/03/08 07:56:03.095, 0, 35, 15, 148974, 183359, 278.57
2026/03/08 07:56:04.125, 0, 35, 15, 148974, 183359, 281.05
2026/03/08 07:56:05.152, 0, 34, 15, 148974, 183359, 274.23
2026/03/08 07:56:06.182, 0, 35, 16, 148974, 183359, 275.44
2026/03/08 07:56:07.208, 0, 34, 15, 148974, 183359, 263.12
2026/03/08 07:56:08.237, 0, 34, 15, 148974, 183359, 275.52
2026/03/08 07:56:09.265, 0, 33, 15, 148974, 183359, 254.10
2026/03/08 07:56:10.294, 0, 33, 14, 148974, 183359, 269.82
2026/03/08 07:56:11.321, 0, 34, 15, 148974, 183359, 287.00
2026/03/08 07:56:12.350, 0, 34, 15, 148974, 183359, 284.74
2026/03/08 07:56:13.379, 0, 34, 15, 148974, 183359, 269.79
2026/03/08 07:56:14.412, 0, 33, 15, 148974, 183359, 276.51
2026/03/08 07:56:15.440, 0, 34, 15, 148974, 183359, 271.60
2026/03/08 07:56:16.469, 0, 34, 15, 148974, 183359, 286.78
2026/03/08 07:56:17.498, 0, 34, 15, 148974, 183359, 279.11
2026/03/08 07:56:18.529, 0, 34, 15, 148974, 183359, 283.86
2026/03/08 07:56:19.558, 0, 34, 15, 148974, 183359, 284.65
2026/03/08 07:56:20.590, 0, 33, 14, 148974, 183359, 283.44
2026/03/08 07:56:21.618, 0, 34, 15, 148974, 183359, 268.99
2026/03/08 07:56:22.648, 0, 34, 15, 148974, 183359, 271.31
2026/03/08 07:56:23.676, 0, 34, 15, 148974, 183359, 287.44
2026/03/08 07:56:24.705, 0, 33, 14, 148974, 183359, 291.97
2026/03/08 07:56:25.733, 0, 34, 15, 148974, 183359, 281.84
2026/03/08 07:56:26.763, 0, 35, 15, 148974, 183359, 285.55
2026/03/08 07:56:27.791, 0, 33, 14, 148974, 183359, 259.64
2026/03/08 07:56:28.822, 0, 34, 15, 148974, 183359, 282.61
2026/03/08 07:56:29.851, 0, 33, 14, 148974, 183359, 273.10
2026/03/08 07:56:30.881, 0, 33, 15, 148974, 183359, 266.90
2026/03/08 07:56:31.908, 0, 34, 15, 148974, 183359, 274.49
2026/03/08 07:56:32.937, 0, 34, 15, 148974, 183359, 265.63
2026/03/08 07:56:33.964, 0, 34, 16, 148974, 183359, 287.20
2026/03/08 07:56:34.992, 0, 36, 15, 148974, 183359, 280.18
2026/03/08 07:56:36.021, 0, 34, 15, 148974, 183359, 273.18
2026/03/08 07:56:37.051, 0, 35, 16, 148974, 183359, 278.02
2026/03/08 07:56:38.080, 0, 33, 15, 148974, 183359, 275.39
2026/03/08 07:56:39.109, 0, 35, 16, 148974, 183359, 284.34
2026/03/08 07:56:40.139, 0, 35, 16, 148974, 183359, 271.19
2026/03/08 07:56:41.169, 0, 34, 15, 148974, 183359, 282.83
2026/03/08 07:56:42.197, 0, 34, 15, 148974, 183359, 268.18
2026/03/08 07:56:43.227, 0, 33, 15, 148974, 183359, 281.70
2026/03/08 07:56:44.256, 0, 35, 15, 148974, 183359, 272.54
2026/03/08 07:56:45.287, 0, 35, 16, 148974, 183359, 277.37
2026/03/08 07:56:46.316, 0, 34, 15, 148974, 183359, 275.04
2026/03/08 07:56:47.348, 0, 34, 15, 148974, 183359, 282.45
2026/03/08 07:56:48.378, 0, 34, 16, 148974, 183359, 283.14
2026/03/08 07:56:49.407, 0, 34, 15, 148974, 183359, 284.14
2026/03/08 07:56:50.437, 0, 32, 15, 148974, 183359, 273.24
2026/03/08 07:56:51.467, 0, 33, 15, 148974, 183359, 268.44
2026/03/08 07:56:52.498, 0, 33, 15, 148974, 183359, 275.39
2026/03/08 07:56:53.527, 0, 33, 15, 148974, 183359, 278.48
2026/03/08 07:56:54.560, 0, 33, 15, 148974, 183359, 274.63
2026/03/08 07:56:55.589, 0, 34, 15, 148974, 183359, 283.75
2026/03/08 07:56:56.620, 0, 33, 15, 148974, 183359, 282.43
2026/03/08 07:56:57.650, 0, 34, 15, 148974, 183359, 278.99
2026/03/08 07:56:58.679, 0, 33, 15, 148974, 183359, 289.95
2026/03/08 07:56:59.709, 0, 33, 15, 148974, 183359, 292.05
2026/03/08 07:57:00.738, 0, 34, 15, 148974, 183359, 258.43
2026/03/08 07:57:01.767, 0, 34, 15, 148974, 183359, 273.11
2026/03/08 07:57:02.795, 0, 35, 15, 148974, 183359, 279.31
2026/03/08 07:57:03.824, 0, 32, 14, 148974, 183359, 279.25
2026/03/08 07:57:04.852, 0, 35, 16, 148974, 183359, 277.38
2026/03/08 07:57:05.880, 0, 34, 15, 148974, 183359, 276.12
2026/03/08 07:57:06.909, 0, 34, 16, 148974, 183359, 267.58
2026/03/08 07:57:07.937, 0, 34, 15, 148974, 183359, 278.46
2026/03/08 07:57:08.966, 0, 33, 15, 148974, 183359, 278.22
2026/03/08 07:57:09.995, 0, 32, 15, 148974, 183359, 268.26
2026/03/08 07:57:11.026, 0, 31, 14, 148974, 183359, 251.34
2026/03/08 07:57:12.055, 0, 32, 14, 148974, 183359, 247.34
2026/03/08 07:57:13.086, 0, 33, 14, 148974, 183359, 285.40
2026/03/08 07:57:14.115, 0, 31, 14, 148974, 183359, 256.90
2026/03/08 07:57:15.145, 0, 32, 14, 148974, 183359, 267.32
2026/03/08 07:57:16.173, 0, 31, 14, 148974, 183359, 262.35
2026/03/08 07:57:17.202, 0, 31, 14, 148974, 183359, 285.27
2026/03/08 07:57:18.230, 0, 30, 13, 148974, 183359, 249.69
2026/03/08 07:57:19.261, 0, 29, 13, 148974, 183359, 259.49
2026/03/08 07:57:20.290, 0, 29, 13, 148974, 183359, 258.01
2026/03/08 07:57:21.318, 0, 28, 12, 148974, 183359, 255.60
2026/03/08 07:57:22.347, 0, 29, 12, 148974, 183359, 243.74
2026/03/08 07:57:23.375, 0, 28, 12, 148974, 183359, 243.15
2026/03/08 07:57:24.405, 0, 28, 12, 148974, 183359, 245.03
2026/03/08 07:57:25.433, 0, 29, 13, 148974, 183359, 249.74
2026/03/08 07:57:26.463, 0, 29, 13, 148974, 183359, 257.81
2026/03/08 07:57:27.493, 0, 27, 12, 148974, 183359, 241.47
2026/03/08 07:57:28.520, 0, 27, 12, 148974, 183359, 248.34
2026/03/08 07:57:29.549, 0, 27, 12, 148974, 183359, 255.80
2026/03/08 07:57:30.577, 0, 28, 12, 148974, 183359, 258.26
2026/03/08 07:57:31.608, 0, 26, 11, 148974, 183359, 236.98
2026/03/08 07:57:32.636, 0, 26, 11, 148974, 183359, 229.27
2026/03/08 07:57:33.666, 0, 26, 11, 148974, 183359, 244.71
2026/03/08 07:57:34.695, 0, 26, 11, 148974, 183359, 243.18
2026/03/08 07:57:35.724, 0, 26, 11, 148974, 183359, 246.26
2026/03/08 07:57:36.754, 0, 25, 11, 148974, 183359, 239.35
2026/03/08 07:57:37.781, 0, 25, 11, 148974, 183359, 235.30
2026/03/08 07:57:38.808, 0, 25, 11, 148974, 183359, 245.24
2026/03/08 07:57:39.837, 0, 24, 10, 148974, 183359, 211.27
2026/03/08 07:57:40.865, 0, 23, 10, 148974, 183359, 234.33
2026/03/08 07:57:41.895, 0, 24, 10, 148974, 183359, 221.09
2026/03/08 07:57:42.922, 0, 23, 10, 148974, 183359, 225.21
2026/03/08 07:57:43.952, 0, 23, 9, 148974, 183359, 244.34
2026/03/08 07:57:44.980, 0, 23, 9, 148974, 183359, 238.38
