timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/08 07:48:13.499, 0, 0, 0, 148966, 183359, 156.55
2026/03/08 07:48:13.528, 0, 0, 0, 148966, 183359, 156.55
2026/03/08 07:48:14.559, 0, 0, 0, 148966, 183359, 156.58
2026/03/08 07:48:15.590, 0, 0, 0, 148966, 183359, 156.61
2026/03/08 07:48:16.620, 0, 0, 0, 148966, 183359, 159.14
2026/03/08 07:48:17.650, 0, 0, 0, 148966, 183359, 156.68
2026/03/08 07:48:18.679, 0, 0, 0, 148966, 183359, 156.60
2026/03/08 07:48:19.711, 0, 0, 0, 148966, 183359, 156.47
2026/03/08 07:48:20.740, 0, 0, 0, 148966, 183359, 156.53
2026/03/08 07:48:21.772, 0, 0, 0, 148966, 183359, 156.47
2026/03/08 07:48:22.802, 0, 0, 0, 148966, 183359, 156.47
2026/03/08 07:48:23.831, 0, 0, 0, 148966, 183359, 156.43
2026/03/08 07:48:24.863, 0, 12, 2, 148970, 183359, 175.61
2026/03/08 07:48:25.893, 0, 11, 2, 148970, 183359, 177.60
2026/03/08 07:48:26.922, 0, 11, 2, 148970, 183359, 180.57
2026/03/08 07:48:27.950, 0, 26, 5, 148970, 183359, 192.46
2026/03/08 07:48:28.979, 0, 13, 3, 148970, 183359, 186.25
2026/03/08 07:48:30.006, 0, 13, 3, 148970, 183359, 190.99
2026/03/08 07:48:31.035, 0, 13, 4, 148970, 183359, 180.94
2026/03/08 07:48:32.065, 0, 14, 4, 148970, 183359, 194.97
2026/03/08 07:48:33.094, 0, 14, 4, 148970, 183359, 186.48
2026/03/08 07:48:34.125, 0, 14, 4, 148970, 183359, 186.32
2026/03/08 07:48:35.153, 0, 15, 5, 148970, 183359, 194.43
2026/03/08 07:48:36.184, 0, 16, 5, 148970, 183359, 205.19
2026/03/08 07:48:37.213, 0, 15, 5, 148970, 183359, 199.50
2026/03/08 07:48:38.245, 0, 17, 6, 148970, 183359, 200.81
2026/03/08 07:48:39.276, 0, 17, 6, 148970, 183359, 206.49
2026/03/08 07:48:40.307, 0, 17, 6, 148970, 183359, 198.57
2026/03/08 07:48:41.336, 0, 22, 7, 148970, 183359, 229.21
2026/03/08 07:48:42.367, 0, 17, 6, 148970, 183359, 199.26
2026/03/08 07:48:43.396, 0, 18, 7, 148970, 183359, 209.01
2026/03/08 07:48:44.427, 0, 44, 11, 148970, 183359, 217.51
2026/03/08 07:48:45.455, 0, 18, 7, 148970, 183359, 205.25
2026/03/08 07:48:46.484, 0, 18, 7, 148970, 183359, 215.67
2026/03/08 07:48:47.513, 0, 18, 7, 148970, 183359, 206.62
2026/03/08 07:48:48.545, 0, 18, 7, 148970, 183359, 209.09
2026/03/08 07:48:49.573, 0, 18, 7, 148970, 183359, 200.62
2026/03/08 07:48:50.602, 0, 18, 7, 148970, 183359, 212.03
2026/03/08 07:48:51.630, 0, 27, 8, 148970, 183359, 208.96
2026/03/08 07:48:52.662, 0, 19, 7, 148970, 183359, 218.06
2026/03/08 07:48:53.693, 0, 19, 7, 148970, 183359, 200.37
2026/03/08 07:48:54.725, 0, 20, 8, 148970, 183359, 225.26
2026/03/08 07:48:55.756, 0, 20, 8, 148970, 183359, 226.51
2026/03/08 07:48:56.789, 0, 20, 8, 148970, 183359, 208.57
2026/03/08 07:48:57.820, 0, 20, 8, 148970, 183359, 208.05
2026/03/08 07:48:58.851, 0, 21, 8, 148970, 183359, 238.91
2026/03/08 07:48:59.881, 0, 21, 8, 148970, 183359, 228.57
2026/03/08 07:49:00.912, 0, 21, 8, 148970, 183359, 211.28
2026/03/08 07:49:01.941, 0, 20, 8, 148970, 183359, 235.43
2026/03/08 07:49:02.971, 0, 21, 8, 148970, 183359, 228.66
2026/03/08 07:49:04.000, 0, 22, 9, 148970, 183359, 230.19
2026/03/08 07:49:05.032, 0, 22, 9, 148970, 183359, 230.69
2026/03/08 07:49:06.061, 0, 22, 9, 148970, 183359, 221.13
2026/03/08 07:49:07.092, 0, 23, 9, 148970, 183359, 225.43
2026/03/08 07:49:08.121, 0, 37, 12, 148970, 183359, 233.94
2026/03/08 07:49:09.152, 0, 39, 12, 148970, 183359, 231.42
2026/03/08 07:49:10.180, 0, 23, 10, 148970, 183359, 248.99
2026/03/08 07:49:11.211, 0, 23, 9, 148970, 183359, 238.20
2026/03/08 07:49:12.239, 0, 24, 10, 148970, 183359, 248.32
2026/03/08 07:49:13.269, 0, 24, 10, 148970, 183359, 238.77
2026/03/08 07:49:14.298, 0, 25, 11, 148970, 183359, 256.57
2026/03/08 07:49:15.329, 0, 25, 11, 148970, 183359, 242.31
2026/03/08 07:49:16.356, 0, 39, 13, 148970, 183359, 254.01
2026/03/08 07:49:17.387, 0, 25, 12, 148970, 183359, 229.81
2026/03/08 07:49:18.415, 0, 25, 11, 148970, 183359, 232.35
2026/03/08 07:49:19.446, 0, 24, 11, 148970, 183359, 234.10
2026/03/08 07:49:20.475, 0, 25, 11, 148970, 183359, 237.52
2026/03/08 07:49:21.506, 0, 25, 11, 148970, 183359, 261.32
