timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/08 07:58:12.831, 0, 0, 0, 148974, 183359, 157.55
2026/03/08 07:58:12.860, 0, 0, 0, 148974, 183359, 157.57
2026/03/08 07:58:13.892, 0, 0, 0, 148974, 183359, 157.70
2026/03/08 07:58:14.921, 0, 0, 0, 148974, 183359, 157.43
2026/03/08 07:58:15.951, 0, 0, 0, 148974, 183359, 157.39
2026/03/08 07:58:16.980, 0, 0, 0, 148974, 183359, 157.27
2026/03/08 07:58:18.011, 0, 0, 0, 148974, 183359, 159.90
2026/03/08 07:58:19.040, 0, 0, 0, 148974, 183359, 157.29
2026/03/08 07:58:20.072, 0, 0, 0, 148974, 183359, 157.20
2026/03/08 07:58:21.102, 0, 0, 0, 148974, 183359, 157.21
2026/03/08 07:58:22.132, 0, 0, 0, 148974, 183359, 157.08
2026/03/08 07:58:23.161, 0, 12, 2, 148974, 183359, 162.22
2026/03/08 07:58:24.193, 0, 15, 4, 148974, 183359, 176.51
2026/03/08 07:58:25.223, 0, 12, 3, 148974, 183359, 171.39
2026/03/08 07:58:26.255, 0, 16, 4, 148974, 183359, 179.83
2026/03/08 07:58:27.285, 0, 16, 5, 148974, 183359, 197.10
2026/03/08 07:58:28.314, 0, 17, 6, 148974, 183359, 195.30
2026/03/08 07:58:29.343, 0, 20, 7, 148974, 183359, 190.15
2026/03/08 07:58:30.372, 0, 19, 7, 148974, 183359, 192.66
2026/03/08 07:58:31.402, 0, 22, 8, 148974, 183359, 210.40
2026/03/08 07:58:32.433, 0, 22, 8, 148974, 183359, 195.85
2026/03/08 07:58:33.464, 0, 22, 9, 148974, 183359, 230.07
2026/03/08 07:58:34.492, 0, 23, 9, 148974, 183359, 222.14
2026/03/08 07:58:35.523, 0, 24, 10, 148974, 183359, 229.20
2026/03/08 07:58:36.550, 0, 23, 10, 148974, 183359, 218.46
2026/03/08 07:58:37.579, 0, 25, 10, 148974, 183359, 239.94
2026/03/08 07:58:38.606, 0, 26, 11, 148974, 183359, 225.72
2026/03/08 07:58:39.637, 0, 26, 11, 148974, 183359, 223.98
2026/03/08 07:58:40.665, 0, 27, 12, 148974, 183359, 262.53
2026/03/08 07:58:41.695, 0, 26, 12, 148974, 183359, 253.20
2026/03/08 07:58:42.722, 0, 29, 12, 148974, 183359, 234.11
2026/03/08 07:58:43.752, 0, 29, 13, 148974, 183359, 237.06
2026/03/08 07:58:44.780, 0, 31, 13, 148974, 183359, 243.79
2026/03/08 07:58:45.809, 0, 30, 14, 148974, 183359, 263.99
2026/03/08 07:58:46.838, 0, 31, 13, 148974, 183359, 249.29
2026/03/08 07:58:47.869, 0, 31, 14, 148974, 183359, 255.57
2026/03/08 07:58:48.898, 0, 32, 15, 148974, 183359, 269.70
2026/03/08 07:58:49.929, 0, 33, 14, 148974, 183359, 257.07
2026/03/08 07:58:50.958, 0, 32, 14, 148974, 183359, 266.52
2026/03/08 07:58:51.989, 0, 32, 14, 148974, 183359, 269.36
2026/03/08 07:58:53.018, 0, 33, 15, 148974, 183359, 263.96
2026/03/08 07:58:54.048, 0, 35, 15, 148974, 183359, 267.77
2026/03/08 07:58:55.076, 0, 35, 15, 148974, 183359, 279.05
2026/03/08 07:58:56.105, 0, 34, 15, 148974, 183359, 279.49
2026/03/08 07:58:57.133, 0, 35, 16, 148974, 183359, 287.05
2026/03/08 07:58:58.162, 0, 36, 16, 148974, 183359, 271.86
2026/03/08 07:58:59.192, 0, 35, 16, 148974, 183359, 271.66
2026/03/08 07:59:00.221, 0, 35, 16, 148974, 183359, 274.67
2026/03/08 07:59:01.250, 0, 37, 17, 148974, 183359, 286.53
2026/03/08 07:59:02.281, 0, 39, 17, 148974, 183359, 285.96
2026/03/08 07:59:03.309, 0, 36, 16, 148974, 183359, 297.15
2026/03/08 07:59:04.339, 0, 37, 17, 148974, 183359, 288.10
2026/03/08 07:59:05.367, 0, 37, 17, 148974, 183359, 292.65
2026/03/08 07:59:06.399, 0, 38, 16, 148974, 183359, 287.05
2026/03/08 07:59:07.429, 0, 38, 17, 148974, 183359, 297.95
2026/03/08 07:59:08.458, 0, 39, 17, 148974, 183359, 303.62
2026/03/08 07:59:09.489, 0, 38, 17, 148974, 183359, 300.14
2026/03/08 07:59:10.517, 0, 41, 17, 148974, 183359, 297.26
2026/03/08 07:59:11.547, 0, 40, 17, 148974, 183359, 299.48
2026/03/08 07:59:12.575, 0, 42, 18, 148974, 183359, 301.66
2026/03/08 07:59:13.604, 0, 41, 18, 148974, 183359, 309.79
2026/03/08 07:59:14.633, 0, 43, 18, 148974, 183359, 308.78
2026/03/08 07:59:15.664, 0, 41, 18, 148974, 183359, 314.68
2026/03/08 07:59:16.693, 0, 43, 18, 148974, 183359, 308.59
2026/03/08 07:59:17.723, 0, 45, 19, 148974, 183359, 314.63
2026/03/08 07:59:18.751, 0, 44, 18, 148974, 183359, 317.54
2026/03/08 07:59:19.781, 0, 44, 18, 148974, 183359, 311.70
2026/03/08 07:59:20.809, 0, 44, 19, 148974, 183359, 313.91
2026/03/08 07:59:21.838, 0, 46, 19, 148974, 183359, 310.39
2026/03/08 07:59:22.865, 0, 45, 19, 148974, 183359, 316.46
2026/03/08 07:59:23.894, 0, 45, 19, 148974, 183359, 323.53
2026/03/08 07:59:24.923, 0, 46, 19, 148974, 183359, 318.26
2026/03/08 07:59:25.955, 0, 47, 19, 148974, 183359, 323.04
2026/03/08 07:59:26.984, 0, 46, 19, 148974, 183359, 317.10
2026/03/08 07:59:28.014, 0, 45, 19, 148974, 183359, 322.72
2026/03/08 07:59:29.045, 0, 46, 19, 148974, 183359, 315.78
2026/03/08 07:59:30.077, 0, 47, 19, 148974, 183359, 320.40
2026/03/08 07:59:31.107, 0, 46, 19, 148974, 183359, 321.46
2026/03/08 07:59:32.139, 0, 45, 19, 148974, 183359, 324.61
2026/03/08 07:59:33.168, 0, 46, 19, 148974, 183359, 321.55
2026/03/08 07:59:34.199, 0, 45, 19, 148974, 183359, 323.47
2026/03/08 07:59:35.228, 0, 46, 19, 148974, 183359, 322.57
2026/03/08 07:59:36.261, 0, 47, 20, 148974, 183359, 316.07
2026/03/08 07:59:37.289, 0, 46, 18, 148974, 183359, 322.92
2026/03/08 07:59:38.319, 0, 43, 18, 148974, 183359, 318.90
2026/03/08 07:59:39.346, 0, 46, 19, 148974, 183359, 315.88
2026/03/08 07:59:40.376, 0, 47, 19, 148974, 183359, 319.37
2026/03/08 07:59:41.406, 0, 46, 18, 148974, 183359, 319.18
2026/03/08 07:59:42.438, 0, 44, 18, 148974, 183359, 322.45
2026/03/08 07:59:43.468, 0, 46, 19, 148974, 183359, 318.87
2026/03/08 07:59:44.499, 0, 46, 19, 148974, 183359, 320.84
2026/03/08 07:59:45.527, 0, 44, 19, 148974, 183359, 309.17
2026/03/08 07:59:46.560, 0, 43, 18, 148974, 183359, 316.47
2026/03/08 07:59:47.588, 0, 45, 19, 148974, 183359, 314.99
2026/03/08 07:59:48.617, 0, 44, 19, 148974, 183359, 313.83
2026/03/08 07:59:49.648, 0, 42, 18, 148974, 183359, 308.15
2026/03/08 07:59:50.677, 0, 42, 18, 148974, 183359, 308.92
2026/03/08 07:59:51.707, 0, 42, 17, 148974, 183359, 303.90
2026/03/08 07:59:52.737, 0, 41, 18, 148974, 183359, 309.58
2026/03/08 07:59:53.766, 0, 40, 17, 148974, 183359, 307.43
2026/03/08 07:59:54.794, 0, 40, 18, 148974, 183359, 291.95
2026/03/08 07:59:55.824, 0, 39, 17, 148974, 183359, 301.02
2026/03/08 07:59:56.852, 0, 39, 17, 148974, 183359, 297.30
2026/03/08 07:59:57.882, 0, 38, 17, 148974, 183359, 296.73
2026/03/08 07:59:58.912, 0, 39, 17, 148974, 183359, 298.36
2026/03/08 07:59:59.942, 0, 40, 17, 148974, 183359, 295.20
2026/03/08 08:00:00.972, 0, 38, 17, 148974, 183359, 298.79
2026/03/08 08:00:02.002, 0, 37, 16, 148974, 183359, 293.81
2026/03/08 08:00:03.030, 0, 38, 17, 148974, 183359, 284.70
2026/03/08 08:00:04.062, 0, 37, 16, 148974, 183359, 291.97
2026/03/08 08:00:05.090, 0, 37, 16, 148974, 183359, 288.64
2026/03/08 08:00:06.118, 0, 35, 16, 148974, 183359, 285.27
2026/03/08 08:00:07.147, 0, 36, 16, 148974, 183359, 291.90
2026/03/08 08:00:08.177, 0, 35, 16, 148974, 183359, 285.35
2026/03/08 08:00:09.205, 0, 36, 16, 148974, 183359, 279.01
2026/03/08 08:00:10.237, 0, 35, 16, 148974, 183359, 270.55
2026/03/08 08:00:11.267, 0, 35, 16, 148974, 183359, 278.27
2026/03/08 08:00:12.299, 0, 34, 16, 148974, 183359, 280.91
2026/03/08 08:00:13.331, 0, 34, 16, 148974, 183359, 275.21
2026/03/08 08:00:14.362, 0, 32, 15, 148974, 183359, 280.52
2026/03/08 08:00:15.392, 0, 33, 15, 148974, 183359, 266.76
2026/03/08 08:00:16.423, 0, 31, 15, 148974, 183359, 285.77
2026/03/08 08:00:17.451, 0, 32, 15, 148974, 183359, 272.78
2026/03/08 08:00:18.481, 0, 29, 13, 148974, 183359, 262.60
2026/03/08 08:00:19.509, 0, 30, 13, 148974, 183359, 253.00
2026/03/08 08:00:20.539, 0, 30, 13, 148974, 183359, 261.93
2026/03/08 08:00:21.567, 0, 28, 13, 148974, 183359, 246.32
2026/03/08 08:00:22.598, 0, 28, 12, 148974, 183359, 251.11
2026/03/08 08:00:23.626, 0, 28, 12, 148974, 183359, 250.52
2026/03/08 08:00:24.661, 0, 27, 12, 148974, 183359, 275.88
2026/03/08 08:00:25.689, 0, 27, 12, 148974, 183359, 244.45
