timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/08 05:51:55.680, 0, 0, 0, 148970, 183359, 160.09
2026/03/08 05:51:55.710, 0, 0, 0, 148970, 183359, 160.09
2026/03/08 05:51:56.740, 0, 0, 0, 148970, 183359, 157.13
2026/03/08 05:51:57.773, 0, 0, 0, 148970, 183359, 157.39
2026/03/08 05:51:58.804, 0, 0, 0, 148970, 183359, 157.51
2026/03/08 05:51:59.837, 0, 0, 0, 148970, 183359, 157.51
2026/03/08 05:52:00.866, 0, 0, 0, 148970, 183359, 157.51
2026/03/08 05:52:01.899, 0, 0, 0, 148970, 183359, 157.35
2026/03/08 05:52:02.930, 0, 0, 0, 148970, 183359, 157.40
2026/03/08 05:52:03.962, 0, 0, 0, 148970, 183359, 157.18
2026/03/08 05:52:04.990, 0, 0, 0, 148970, 183359, 159.81
2026/03/08 05:52:06.020, 0, 0, 0, 148970, 183359, 157.19
2026/03/08 05:52:07.047, 0, 0, 0, 148970, 183359, 157.36
2026/03/08 05:52:08.078, 0, 0, 0, 148970, 183359, 157.15
2026/03/08 05:52:09.106, 0, 0, 0, 148970, 183359, 157.04
2026/03/08 05:52:10.132, 0, 0, 0, 148970, 183359, 157.09
2026/03/08 05:52:11.163, 0, 0, 0, 148970, 183359, 157.30
2026/03/08 05:52:12.193, 0, 0, 0, 148970, 183359, 178.18
2026/03/08 05:52:13.225, 0, 100, 21, 148970, 183359, 565.03
2026/03/08 05:52:14.255, 0, 30, 11, 148970, 183359, 449.14
2026/03/08 05:52:15.287, 0, 32, 13, 148970, 183359, 267.28
2026/03/08 05:52:16.316, 0, 32, 14, 148970, 183359, 253.25
2026/03/08 05:52:17.346, 0, 32, 14, 148970, 183359, 273.29
2026/03/08 05:52:18.375, 0, 33, 14, 148970, 183359, 268.37
2026/03/08 05:52:19.404, 0, 33, 14, 148970, 183359, 268.12
2026/03/08 05:52:20.432, 0, 33, 14, 148970, 183359, 262.02
2026/03/08 05:52:21.464, 0, 32, 14, 148970, 183359, 264.06
2026/03/08 05:52:22.492, 0, 32, 14, 148970, 183359, 261.63
2026/03/08 05:52:23.521, 0, 34, 16, 148970, 183359, 271.41
2026/03/08 05:52:24.550, 0, 33, 15, 148970, 183359, 272.62
2026/03/08 05:52:25.580, 0, 34, 16, 148970, 183359, 276.85
2026/03/08 05:52:26.607, 0, 33, 15, 148970, 183359, 272.34
2026/03/08 05:52:27.637, 0, 34, 16, 148970, 183359, 269.17
2026/03/08 05:52:28.666, 0, 33, 15, 148970, 183359, 276.81
2026/03/08 05:52:29.696, 0, 32, 15, 148970, 183359, 279.58
2026/03/08 05:52:30.723, 0, 33, 15, 148970, 183359, 274.32
2026/03/08 05:52:31.753, 0, 34, 15, 148970, 183359, 275.09
2026/03/08 05:52:32.782, 0, 34, 15, 148970, 183359, 263.69
2026/03/08 05:52:33.813, 0, 34, 15, 148970, 183359, 279.13
